18:06:10.429 - INFO - UTILS - version=1.11.0
18:06:10.429 - INFO - UTILS - developer: Oliver Schwengers, github.com/oschwengers
18:06:10.429 - INFO - UTILS - command: /media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/bakta --force --db /media/orange/bakta_db --output annotation/GCA_027564955 --skip-plot --prefix GCA_027564955 --locus-tag GCA_027564955 --translation-table 4 --threads 8 --genus Spiroplasma --species sp. --strain GCA_027564955 genome_fastas/GCA_027564955.fas
18:06:10.429 - INFO - UTILS - local time: 2025-06-18 18:06:10
18:06:10.431 - INFO - UTILS - machine: type=x86_64, cores=64
18:06:10.431 - INFO - UTILS - system: type=Linux, release=5.4.0-208-generic
18:06:10.431 - INFO - UTILS - python: version=3.11.13, implementation=CPython
18:06:10.431 - INFO - CONFIG - threads=8
18:06:10.431 - INFO - CONFIG - verbose=False
18:06:10.431 - INFO - CONFIG - debug=False
18:06:10.432 - INFO - CONFIG - database: type=parameter, path=/media/orange/bakta_db
18:06:10.432 - INFO - CONFIG - tmp-path=/tmp/tmpkcg1wfkk
18:06:10.432 - INFO - CONFIG - genome-path=/media/orange/spiroplasma_genomes/genome_fastas/GCA_027564955.fas
18:06:10.432 - INFO - CONFIG - min_contig_length=1
18:06:10.432 - INFO - CONFIG - prefix=GCA_027564955
18:06:10.432 - INFO - CONFIG - output-path=/media/orange/spiroplasma_genomes/annotation/GCA_027564955
18:06:10.432 - INFO - CONFIG - force=True
18:06:10.432 - INFO - CONFIG - genus=Spiroplasma
18:06:10.432 - INFO - CONFIG - species=sp.
18:06:10.433 - INFO - CONFIG - strain=GCA_027564955
18:06:10.433 - INFO - CONFIG - plasmid=None
18:06:10.433 - INFO - CONFIG - complete=False
18:06:10.433 - INFO - CONFIG - prodigal_tf=None
18:06:10.433 - INFO - CONFIG - translation_table=4
18:06:10.433 - INFO - CONFIG - gram=?
18:06:10.433 - INFO - CONFIG - compliant=False
18:06:10.433 - INFO - CONFIG - meta=False
18:06:10.433 - INFO - CONFIG - locus=None
18:06:10.433 - INFO - CONFIG - locus-tag=GCA_027564955
18:06:10.433 - INFO - CONFIG - locus-tag-increment=1
18:06:10.433 - INFO - CONFIG - keep_contig_headers=False
18:06:10.433 - INFO - CONFIG - replicon-table=None
18:06:10.433 - INFO - CONFIG - regions=None
18:06:10.433 - INFO - CONFIG - skip-tRNA=False
18:06:10.433 - INFO - CONFIG - skip-tmRNA=False
18:06:10.433 - INFO - CONFIG - skip-rRNA=False
18:06:10.433 - INFO - CONFIG - skip-ncRNA=False
18:06:10.433 - INFO - CONFIG - skip-ncRNA-region=False
18:06:10.433 - INFO - CONFIG - skip-CRISPR=False
18:06:10.433 - INFO - CONFIG - skip-CDS=False
18:06:10.433 - INFO - CONFIG - skip-pseudo=False
18:06:10.433 - INFO - CONFIG - skip-sORF=False
18:06:10.433 - INFO - CONFIG - skip-gap=False
18:06:10.433 - INFO - CONFIG - skip-ori=False
18:06:10.433 - INFO - CONFIG - skip-filter=False
18:06:10.433 - INFO - CONFIG - skip-plot=True
18:06:10.433 - INFO - DB - detected: major=6, minor=0, type=full, date=2025-02-24
18:06:10.531 - INFO - UTILS - dependency: tool=tRNAscan-SE, version=v2.0.12, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/tRNAscan-SE
18:06:10.532 - INFO - UTILS - dependency: tool=Aragorn, version=v1.2.41, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/aragorn
18:06:10.536 - INFO - UTILS - dependency: tool=CMscan, version=v1.1.5, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/cmscan
18:06:10.539 - INFO - UTILS - dependency: tool=PilerCR, version=v1.6.0, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/pilercr
18:06:10.627 - INFO - UTILS - dependency: tool=Pyrodigal, version=v3.6.3, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/python3.11
18:06:10.631 - INFO - UTILS - dependency: tool=AMRFinderPlus, version=v4.0.23, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/amrfinder
18:06:10.714 - INFO - UTILS - dependency: tool=Pyhmmer, version=v0.11.0, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/python3.11
18:06:10.719 - INFO - UTILS - dependency: tool=Diamond, version=v2.1.12, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/diamond
18:06:10.815 - INFO - UTILS - dependency: tool=Blastn, version=v2.16.0, path=/media/orange/spiroplasma_genomes/.snakemake/conda/5d5594423c54561d7f96046fbf1e3ad9_/bin/blastn
18:06:10.823 - INFO - FASTA - imported: id=JAQAJK010000981.1, length=257, description=MAG: Spiroplasma sp. Tabriz.8 Seq1000_257, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001007.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1026_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001008.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1027_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001009.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1028_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001010.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1029_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010000092.1, length=352, description=MAG: Spiroplasma sp. Tabriz.8 Seq102_352, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001011.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1030_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001012.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1031_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001013.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1032_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001014.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1033_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001015.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1034_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001016.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1035_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001017.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1036_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001018.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1037_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001019.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1038_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010001020.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1039_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.825 - INFO - FASTA - imported: id=JAQAJK010000093.1, length=352, description=MAG: Spiroplasma sp. Tabriz.8 Seq103_352, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001021.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1040_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001022.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1041_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001023.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1042_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001024.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1043_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001025.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1044_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001026.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1045_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001027.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1046_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001028.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1047_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001029.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1048_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001030.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1049_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010000094.1, length=351, description=MAG: Spiroplasma sp. Tabriz.8 Seq104_351, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001031.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1050_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001032.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1051_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001033.1, length=256, description=MAG: Spiroplasma sp. Tabriz.8 Seq1052_256, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001034.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1054_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001035.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1055_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001036.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1056_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001037.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1057_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.826 - INFO - FASTA - imported: id=JAQAJK010001038.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1058_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001039.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1059_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010000095.1, length=351, description=MAG: Spiroplasma sp. Tabriz.8 Seq105_351, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001040.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1060_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001041.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1061_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001042.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1062_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001043.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1063_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001044.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1064_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001045.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1065_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001046.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1066_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001047.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1067_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001048.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1068_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001049.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1069_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010000096.1, length=349, description=MAG: Spiroplasma sp. Tabriz.8 Seq106_349, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001050.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1070_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001051.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1071_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001052.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1072_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001053.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1073_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.827 - INFO - FASTA - imported: id=JAQAJK010001054.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1074_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001055.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1075_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001056.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1076_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001057.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1077_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001058.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1078_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001059.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1079_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001060.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1080_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001061.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1081_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001062.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1082_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001063.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1083_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001064.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1084_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001065.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1085_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001066.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1086_255, whole genome shotgun sequence, genomic=True, dna=True
18:06:10.828 - INFO - FASTA - imported: id=JAQAJK010001067.1, length=255, description=MAG: Spiroplasma sp. Tabriz.8 Seq1087_255, whole genome shotgun sequence, genomic=True, dna=True
